"Stream Name","Site Name","UTC(yyyy/MM/dd HH:mm:ss)","Local(yyyy/MM/dd HH:mm:ss)","Sample Value","Local Time Zone Name"
"Level","A07_M2-9","2024/05/13 03:57:00","2024/05/13 12:57:00","21.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 04:07:00","2024/05/13 13:07:00","22.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 04:17:00","2024/05/13 13:17:00","23.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 04:27:00","2024/05/13 13:27:00","22.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 04:37:00","2024/05/13 13:37:00","22.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 04:47:00","2024/05/13 13:47:00","22.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 04:57:00","2024/05/13 13:57:00","22.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 05:07:00","2024/05/13 14:07:00","22.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 05:17:00","2024/05/13 14:17:00","21.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 05:27:00","2024/05/13 14:27:00","21.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 05:37:00","2024/05/13 14:37:00","20.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 05:47:00","2024/05/13 14:47:00","21.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 05:57:00","2024/05/13 14:57:00","21.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 06:07:00","2024/05/13 15:07:00","20.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 06:17:00","2024/05/13 15:17:00","19.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 06:27:00","2024/05/13 15:27:00","19.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 06:37:00","2024/05/13 15:37:00","19.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 06:47:00","2024/05/13 15:47:00","19.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 06:57:00","2024/05/13 15:57:00","18.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 07:07:00","2024/05/13 16:07:00","18.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 07:17:00","2024/05/13 16:17:00","18.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 07:27:00","2024/05/13 16:27:00","18.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 07:37:00","2024/05/13 16:37:00","19.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 07:47:00","2024/05/13 16:47:00","19.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 07:57:00","2024/05/13 16:57:00","19.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 08:07:00","2024/05/13 17:07:00","19.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 08:17:00","2024/05/13 17:17:00","18.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 08:27:00","2024/05/13 17:27:00","19.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 08:37:00","2024/05/13 17:37:00","20.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 08:47:00","2024/05/13 17:47:00","19.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 08:57:00","2024/05/13 17:57:00","21.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 09:07:00","2024/05/13 18:07:00","21.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 09:17:00","2024/05/13 18:17:00","21.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 09:27:00","2024/05/13 18:27:00","21.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 09:37:00","2024/05/13 18:37:00","22.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 09:47:00","2024/05/13 18:47:00","23.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 09:57:00","2024/05/13 18:57:00","24.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 10:07:00","2024/05/13 19:07:00","24.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 10:17:00","2024/05/13 19:17:00","25.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 10:27:00","2024/05/13 19:27:00","25.1","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 10:37:00","2024/05/13 19:37:00","26.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 10:47:00","2024/05/13 19:47:00","25.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 10:57:00","2024/05/13 19:57:00","25.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 11:07:00","2024/05/13 20:07:00","26.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 11:17:00","2024/05/13 20:17:00","26.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 11:27:00","2024/05/13 20:27:00","27.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 11:37:00","2024/05/13 20:37:00","27.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 11:47:00","2024/05/13 20:47:00","27.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 11:57:00","2024/05/13 20:57:00","27.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 12:07:00","2024/05/13 21:07:00","27.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 12:17:00","2024/05/13 21:17:00","27.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 12:27:00","2024/05/13 21:27:00","28.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 12:37:00","2024/05/13 21:37:00","28.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 12:47:00","2024/05/13 21:47:00","27.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 12:57:00","2024/05/13 21:57:00","27.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 13:07:00","2024/05/13 22:07:00","27.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 13:17:00","2024/05/13 22:17:00","27.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 13:27:00","2024/05/13 22:27:00","26.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 13:37:00","2024/05/13 22:37:00","27.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 13:47:00","2024/05/13 22:47:00","26.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 13:57:00","2024/05/13 22:57:00","26.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 14:07:00","2024/05/13 23:07:00","25.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 14:17:00","2024/05/13 23:17:00","25.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 14:27:00","2024/05/13 23:27:00","24.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 14:37:00","2024/05/13 23:37:00","23.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 14:47:00","2024/05/13 23:47:00","22.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 14:57:00","2024/05/13 23:57:00","21.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 15:07:00","2024/05/14 00:07:00","20.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 15:17:00","2024/05/14 00:17:00","18.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 15:27:00","2024/05/14 00:27:00","18.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 15:37:00","2024/05/14 00:37:00","17.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 15:47:00","2024/05/14 00:47:00","15.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 15:57:00","2024/05/14 00:57:00","16.1","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 16:07:00","2024/05/14 01:07:00","15.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 16:17:00","2024/05/14 01:17:00","14.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 16:27:00","2024/05/14 01:27:00","13.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 16:37:00","2024/05/14 01:37:00","13.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 16:47:00","2024/05/14 01:47:00","12.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 16:57:00","2024/05/14 01:57:00","12.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 17:07:00","2024/05/14 02:07:00","11.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 17:17:00","2024/05/14 02:17:00","12.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 17:27:00","2024/05/14 02:27:00","11.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 17:37:00","2024/05/14 02:37:00","11.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 17:47:00","2024/05/14 02:47:00","10.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 17:57:00","2024/05/14 02:57:00","10.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 18:07:00","2024/05/14 03:07:00","10.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 18:17:00","2024/05/14 03:17:00","9.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 18:27:00","2024/05/14 03:27:00","8.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 18:37:00","2024/05/14 03:37:00","9.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 18:47:00","2024/05/14 03:47:00","9.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 18:57:00","2024/05/14 03:57:00","8.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 19:07:00","2024/05/14 04:07:00","8.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 19:17:00","2024/05/14 04:17:00","9.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 19:27:00","2024/05/14 04:27:00","9.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 19:37:00","2024/05/14 04:37:00","9.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 19:47:00","2024/05/14 04:47:00","8.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 19:57:00","2024/05/14 04:57:00","8.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 20:07:00","2024/05/14 05:07:00","9.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 20:17:00","2024/05/14 05:17:00","10.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 20:27:00","2024/05/14 05:27:00","9.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 20:37:00","2024/05/14 05:37:00","9.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 20:47:00","2024/05/14 05:47:00","9.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 20:57:00","2024/05/14 05:57:00","10.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 21:07:00","2024/05/14 06:07:00","10.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 21:17:00","2024/05/14 06:17:00","11.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 21:27:00","2024/05/14 06:27:00","13.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 21:37:00","2024/05/14 06:37:00","13.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 21:47:00","2024/05/14 06:47:00","15.1","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 21:57:00","2024/05/14 06:57:00","17.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 22:07:00","2024/05/14 07:07:00","19.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 22:17:00","2024/05/14 07:17:00","22.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 22:27:00","2024/05/14 07:27:00","24.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 22:37:00","2024/05/14 07:37:00","26.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 22:47:00","2024/05/14 07:47:00","26.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 22:57:00","2024/05/14 07:57:00","27.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 23:07:00","2024/05/14 08:07:00","28.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 23:17:00","2024/05/14 08:17:00","31.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 23:27:00","2024/05/14 08:27:00","31.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 23:37:00","2024/05/14 08:37:00","28.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 23:47:00","2024/05/14 08:47:00","28.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/13 23:57:00","2024/05/14 08:57:00","27.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 00:07:00","2024/05/14 09:07:00","27.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 00:17:00","2024/05/14 09:17:00","26.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 00:27:00","2024/05/14 09:27:00","24.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 00:37:00","2024/05/14 09:37:00","23.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 00:47:00","2024/05/14 09:47:00","23.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 00:57:00","2024/05/14 09:57:00","23.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 01:07:00","2024/05/14 10:07:00","23.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 01:17:00","2024/05/14 10:17:00","22.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 01:27:00","2024/05/14 10:27:00","22.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 01:37:00","2024/05/14 10:37:00","22.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 01:47:00","2024/05/14 10:47:00","21.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 01:57:00","2024/05/14 10:57:00","22.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 02:07:00","2024/05/14 11:07:00","21.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 02:17:00","2024/05/14 11:17:00","21.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 02:27:00","2024/05/14 11:27:00","21.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 02:37:00","2024/05/14 11:37:00","20.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 02:47:00","2024/05/14 11:47:00","20.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 02:57:00","2024/05/14 11:57:00","20.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 03:07:00","2024/05/14 12:07:00","19.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 03:17:00","2024/05/14 12:17:00","20.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 03:27:00","2024/05/14 12:27:00","19.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 03:37:00","2024/05/14 12:37:00","20.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 03:47:00","2024/05/14 12:47:00","20.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 03:57:00","2024/05/14 12:57:00","20.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 04:07:00","2024/05/14 13:07:00","21.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 04:17:00","2024/05/14 13:17:00","21.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 04:27:00","2024/05/14 13:27:00","22.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 04:37:00","2024/05/14 13:37:00","22.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 04:47:00","2024/05/14 13:47:00","21.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 04:57:00","2024/05/14 13:57:00","21.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 05:07:00","2024/05/14 14:07:00","21.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 05:17:00","2024/05/14 14:17:00","21.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 05:27:00","2024/05/14 14:27:00","19.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 05:37:00","2024/05/14 14:37:00","20.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 05:47:00","2024/05/14 14:47:00","20.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 05:57:00","2024/05/14 14:57:00","20.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 06:07:00","2024/05/14 15:07:00","20.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 06:17:00","2024/05/14 15:17:00","18.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 06:27:00","2024/05/14 15:27:00","19.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 06:37:00","2024/05/14 15:37:00","18.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 06:47:00","2024/05/14 15:47:00","18.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 06:57:00","2024/05/14 15:57:00","18.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 07:07:00","2024/05/14 16:07:00","17.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 07:17:00","2024/05/14 16:17:00","17.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 07:27:00","2024/05/14 16:27:00","17.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 07:37:00","2024/05/14 16:37:00","17.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 07:47:00","2024/05/14 16:47:00","17.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 07:57:00","2024/05/14 16:57:00","17.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 08:07:00","2024/05/14 17:07:00","18.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 08:17:00","2024/05/14 17:17:00","18.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 08:27:00","2024/05/14 17:27:00","18.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 08:37:00","2024/05/14 17:37:00","18.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 08:47:00","2024/05/14 17:47:00","19.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 08:57:00","2024/05/14 17:57:00","20.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 09:07:00","2024/05/14 18:07:00","21.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 09:17:00","2024/05/14 18:17:00","21.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 09:27:00","2024/05/14 18:27:00","21.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 09:37:00","2024/05/14 18:37:00","22.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 09:47:00","2024/05/14 18:47:00","22.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 09:57:00","2024/05/14 18:57:00","22.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 10:07:00","2024/05/14 19:07:00","23.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 10:17:00","2024/05/14 19:17:00","24.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 10:27:00","2024/05/14 19:27:00","24.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 10:37:00","2024/05/14 19:37:00","24.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 10:47:00","2024/05/14 19:47:00","25.1","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 10:57:00","2024/05/14 19:57:00","25.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 11:07:00","2024/05/14 20:07:00","26.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 11:17:00","2024/05/14 20:17:00","26.0","Asia/Seoul"
